954970,7920430,-87.72639154966562,1,57.099998
793550,7834770,-77.72975778250397,1,281.60001
898720,7834590,-117.8907517661107,1,188.39999
876130,7834540,-101.9051549373625,1,136.10001
924770,7834310,-119.6232242672473,1,222
1014670,7833230,-127.4069577741174,1,89.099998
1017050,7833060,-123.0955227532437,1,60
1013700,7833050,-130.4951628121711,1,114.4
874750,7832990,-107.9875140139679,1,174.8
1021760,7832980,-119.262752891578,1,77.599998
875470,7832940,-105.826187401534,1,182.5
818180,7832900,-90.76922141641199,1,210.2
1007610,7832130,-140.9876423637922,1,179.89999
1018310,7832120,-125.7265724128793,1,107.4
822400,7832070,-97.63337905363466,1,193.7
873920,7831950,-109.0712635376022,1,175.10001
1022530,7831790,-124.7235950352674,1,102.4
1011310,7831780,-138.1268812242476,1,118.7
1012410,7831580,-136.5407701739055,1,120.5
1012270,7831260,-137.2345946618693,1,115.1
1016570,7830740,-130.2979774642983,1,199.5
1022650,7830720,-127.5727505574107,1,122.3
1015690,7830570,-131.3770292229139,1,182.7
1012320,7830510,-139.6970815407535,1,157.5
849310,7830100,-127.5930764488254,1,260.39999
1014670,7830100,-133.5450843629586,1,182.10001
1016830,7829920,-130.3969048628436,1,188
1036300,7829840,-107.3088434078551,1,56.599998
1014130,7829800,-135.6505322929108,1,179.2
1022830,7829720,-131.2690256979237,1,136.89999
1011560,7829650,-142.4540301538468,1,181.3
1051260,7829650,-101.610529978768,1,39.900002
795590,7829580,-75.54455772386819,1,110.9
1036310,7829560,-108.6790689723002,1,64.199997
815080,7829440,-91.79440206947984,1,120.1
1017550,7829380,-130.3392800426523,1,203
1014440,7829330,-134.7705360019104,1,182.5
1020980,7829290,-131.2523980944254,1,136.8
1051310,7829280,-104.2850617867544,1,89.400002
896130,7829250,-111.9548985917261,1,170
885950,7829050,-90.74560370935399,1,80.099998
795010,7829000,-74.17601935479054,1,134.5
963880,7828570,-142.8358658436086,1,217.39999
1034410,7828480,-116.7644524784511,1,86.699997
1021370,7828230,-131.2089774442959,1,160.39999
1003320,7828120,-146.0522912978453,1,244.10001
1016990,7827990,-133.4894547047771,1,242.2
1022750,7827980,-133.7909427162426,1,181
97638
0,7827810,-152.0885582369823,1,215.8
1014280,7827790,-138.0352326100109,1,218.3
891750,7827730,-97.280045608222,1,70.099998
1022310,7827540,-133.0635440406859,1,159.8
873350,7827500,-118.0275062017497,1,250.60001
1016400,7827340,-136.0549834957328,1,237
1026400,7827250,-135.8565277373153,1,253.60001
988010,7827130,-151.5472893456815,1,68.537605
1039760,7827120,-121.3508974144234,1,211.7
895930,7826950,-112.1716732031149,1,209.7
814160,7826860,-97.99795861137407,1,326.5
1016160,7826830,-136.9804195392717,1,257.10001
797840,7826710,-81.35172617799257,1,205.39999
870100,7826570,-122.4362595341406,1,263.39999
893050,7826340,-103.3655473982331,1,79.699997
979790,7826260,-149.8050218220421,1,193.7
967590,7826250,-144.9815258493652,1,239.39999
893980,7826180,-106.9861666284615,1,121.3
812380,7826130,-94.52452641065948,1,308.20001
891380,7826090,-97.33449696288336,1,42.900002
964560,7825760,-145.0276273755613,1,263.70001
968020,7825740,-144.6447057553017,1,206.5
1040300,7825500,-123.8150896164578,1,176.39999
891680,7825460,-98.12781508416118,1,43
849250,7825400,-130.9832404918968,1,342.29999
1017190,7825370,-141.4319840386631,1,266
848600,7825210,-131.3497313465977,1,335
1023430,7825110,-136.2209327790728,1,201.7
822340,7825100,-108.2947636456175,1,252.60001
1000180,7824980,-152.8519829762834,1,292.10001
895800,7824960,-114.7707649305424,1,282.39999
844350,7824710,-130.3463153027912,1,289.70001
1000450,7824710,-151.6445448673036,1,291.29999
1042000,7824650,-127.4120982925383,1,207.8
963120,7824630,-145.4396337050965,1,272.20001
1017410,7824620,-144.4576417841428,1,290
791610,7824520,-73.08955074539868,1,178.3
1027180,7824520,-136.8249506961976,1,262.39999
1022750,7824310,-135.5917845183318,1,213.60001
984990,7824270,-151.3274001245876,1,145.39999
809900,7824260,-88.56692746268101,1,76
1019170,7824170,-141.1838301859183,1,270.20001
1026320,7823910,-137.0098472336334,1,252.39999
983690,7823830,-150.9361224421053,1,138.76405
1033090,7823580,-137.2229779303485,1,258.39999
977860,7823290,-147.0012801363381,1,106.54057
1027560,7823200,-136.8751959555536,1,280.20001
976950,7823000,-147.558244616222,1,103.35014
989970,7822740,-153.781653820752,1,170.13518
876580,7822730,-96.45650465787807,1,69.199997
998010,7822540,-150.560155860771,1,286.89999
1041450,7822320,-128.3679696821048,1,118.6
1041550,7822240,-128.5406184509277,1,117.6
990790,7822180,-154.0254419483938,1,154.97754
988980,7821920,-150.9663020425898,1,161.39999
996110,7821830,-152.327382265866,1,293.79999
823820,7821760,-112.8954114604826,1,304.5
802370,7821230,-80.21481331264032,1,79.800003
802870,7821150,-89.27195568329108,1,241.5
971920,7821150,-148.9409788734084,1,162.2
823070,7821010,-113.1783087676449,1,337
972310,7820750,-148.0104544151934,1,171.60001
1021190,7820660,-149.8772832319245,1,280.20001
794560,7820630,-84.5781319008926,1,185.89999
1022340,7820560,-148.970745843263,1,298.5
822350,7820510,-110.8024490541561,1,328.60001
866700,7820390,-125.0418767439716,1,312.5
1103970,7820180,-109.1710236982632,1,43.099998
970400,7820070,-146.5128802634929,1,191.89999
793820,7819270,-90.00582115560454,1,236.2
972770,7819250,-148.1458810332904,1,272.70001
964430,7819150,-147.3951443837866,1,291.39999
781000,7819140,-71.33357811640521,1,17.6
997950,7819060,-154.559307448816,1,281
1042980,7819050,-131.7249741447922,1,160.39999
1053660,7818670,-127.764517510023,1,204
1080600,7818630,-119.5304716738683,1,153.2
803520,7818580,-78.190916948892,1,70.900002
820530,7817820,-110.1576780759942,1,261.79999
751080,7817610,-64.3774013599966,1,253
1101720,7817500,-117.5686369651284,1,178.7
1102040,7817270,-117.5998520017244,1,162.7
1015370,7817250,-153.0117990909278,1,247.5
1035880,7817010,-144.8098121171105,1,250.8
1046100,7816800,-128.8555312835722,1,56.5
818050,7816720,-107.7068489733785,1,320.10001
962200,7816560,-147.353616078574,1,262.79999
818520,7816090,-106.1749943325393,1,300
991440,7815760,-151.0639505546326,1,119.6
1050060,7815710,-129.8292642565965,1,107.3
800010,7815590,-86.19636822464476,1,340.20001
1061150,7815330,-125.604695135749,1,121.8
966260,7815220,-153.6560739709469,1,241.
7
1080230,7815150,-117.3504136283397,1,44.900002
943830,7815070,-145.5633584087776,1,335.10001
989940,7814780,-147.1342942562859,1,101.2
966080,7814560,-154.9878667187275,1,244.5
942880,7814440,-142.99321800931,1,306.5
821780,7814350,-115.847981649604,1,290.20001
1004400,7814250,-159.0487601800253,1,283.29999
790980,7814240,-88.07644441938319,1,163.89999
970570,7814210,-148.029527368906,1,157.96596
942640,7814200,-142.9712747397592,1,321.60001
836690,7814150,-132.7790930177168,1,382.60001
836570,7814060,-132.4463032634798,1,377.79999
753930,7814020,-66.22549923870692,1,215
967850,7813950,-152.8514165558854,1,226.8
1046600,7813710,-132.918340512929,1,30.5
888110,7813610,-109.5937913361933,1,236.10001
795680,7813530,-80.89186797230334,1,175.3
1059330,7813520,-131.1711512753753,1,102.1
800520,7813510,-84.54592897716014,1,270.29999
1058030,7813250,-135.6973539189696,1,159.60001
1055110,7813220,-138.64316516632,1,131.89999
784780,7813170,-81.53020200345765,1,147.7
789710,7813170,-86.34034961030129,1,303.60001
1083330,7813170,-131.819546447904,1,134.7
1058650,7813150,-134.9261814225274,1,155.2
1053480,7813130,-138.9997916045745,1,101.8
789150,7813100,-93.81028110324944,1,338.29999
785030,7813010,-81.02993904814608,1,143
798430,7812950,-86.91181008824202,1,286.79999
892260,7812910,-122.1238398648022,1,411.39999
863290,7812750,-131.2351986751258,1,358.60001
787720,7812700,-76.6485620784425,1,52.599998
988700,7812670,-143.6118208214828,1,117.4
1047010,7812620,-136.1146563536636,1,77.699997
818550,7812590,-110.19825695117,1,287.60001
793820,7812540,-87.0295676774243,1,239.10001
1081930,7812400,-129.8901345741061,1,121.1
1083700,7812340,-135.4096707403099,1,179.8
1060980,7812270,-130.7871363758297,1,115.2
1106740,7812270,-130.1217303986518,1,171.10001
773890,7812250,-67.32628099122138,1,84.699997
1106090,7812250,-130.507307502687,1,183.2
878610,7812140,-106.8820776195736,1,103.5
743330,7812090,-57.11147965475407,1,86.599998
860570,7812070,-136.9913617268717,1,365
1059280,7812050,-134.4653796675437,1,140.60001
1081710,7811990,-130.1572218050196,1,108.6
1107120,7811990,-128.2261309318509,1,123.8
1096560,7811960,-132.9277537431645,1,164
1055410,7811800,-140.8008251751001,1,134.8
1057300,7811780,-138.6181746301223,1,162.7
1032040,7811740,-161.9542224815127,1,242.39999
864800,7811730,-125.9132265757253,1,304.5
866180,7811390,-124.301567687076,1,265.29999
820520,7811360,-112.229191747481,1,235.7
1108870,7811150,-133.3381793927778,1,182.2
966130,7811130,-148.014949490381,1,83
1059030,7810900,-138.2180106862977,1,173.10001
1057990,7810840,-137.4284734870448,1,132.89999
1081480,7810750,-134.0315249833649,1,156.89999
1082240,7810430,-134.7209619819265,1,99.699997
1061320,7810420,-129.8399969358177,1,150.10001
781740,7810300,-80.59201801442576,1,153.2
810340,7810120,-87.23067821480259,1,165.2
810490,7810120,-88.08737109851954,1,181
849200,7810120,-139.9086025563958,1,377.79999
810510,7810090,-88.4440323729915,1,185.89999
1053570,7810000,-144.1602002155514,1,105.1
968580,7809980,-154.2311903895365,1,229.03067
969440,7809790,-155.5617062840787,1,260.60001
1067260,7809690,-120.9824790384671,1,59.900002
819150,7809480,-111.0448514984982,1,253.5
1078500,7809460,-118.1033503684998,1,54.099998
1097380,7809430,-138.4465871932958,1,212.89999
1081370,7809360,-135.6109338643977,1,107.8
995310,7809320,-154.2031528085562,1,69
744200,7809310,-62.44522522669093,1,116.3
942530,7809240,-148.8241940571168,1,287.39999
784450,7809170,-86.54541082336854,1,187.8
1049230,7809120,-151.9357807280793,1,100.8
880450,7809090,-111.5665012576657,1,108
1059100,7809070,-138.5327711787627,1,145
863590,7808910,-125.7876688706149,1,297.70001
1056760,7808900,-143.131978295862,1,118
1055420,7808890,-145.7520371318,1,141.10001
1110700,7808730,-139.4022486196223,1,219
1092540,7808720,-130.4455828591465,1,116.2
848190,7808710,-141.8930254140178,1,356.10001
966570,7808690,-157.3533643707602,1,240.10001
1080210,7808680,-129.1465080516465,1,77
1057490,7808610,-141.8535478406635,1,122.4
815320,7808520,-101.2846370084385,1,265.79999
1092810,7808420,-131.539566499119,1,109.4
815520,78083
90,-99.20784729054171,1,179.5
766280,7808350,-80.47256208176458,1,159.8
1047320,7808310,-147.275740656984,1,85.599998
1053050,7808280,-147.7876398677411,1,139.39999
994440,7808230,-151.9701363469838,1,139.8
1044700,7808140,-145.8598595585746,1,134.3
1042840,7808090,-149.0608546367852,1,179.2
750120,7808080,-67.86862720858706,1,134
854960,7808040,-139.8063605460027,1,410.60001
880580,7808010,-115.3429725591501,1,160
790470,7807970,-83.96298716809048,1,190.39999
792870,7807800,-86.72428986827974,1,161.2
1039120,7807770,-158.8624509098293,1,187.60001
989220,7807760,-143.1180757860356,1,141
1092780,7807740,-130.1193135556882,1,64.900002
756060,7807730,-75.3393013504018,1,127.6
977970,7807660,-155.1212958514559,1,253.10001
744700,7807530,-70.06410855623804,1,180.8
1071120,7807500,-117.7735139919974,1,47.299999
818300,7807450,-109.6420956824492,1,226.2
750390,7807430,-69.5821476219085,1,93.099998
1071370,7807420,-119.8182222220137,1,57.200001
778920,7807410,-80.34465066321781,1,35.799999
1053520,7807190,-146.9743118617386,1,127.1
787910,7807070,-99.69893389611535,1,298.70001
816420,7807040,-103.2379983142563,1,219.8
816270,7806930,-103.2198555728314,1,202.89999
1082980,7806840,-142.3765917216674,1,127.6
766870,7806740,-94.10777691621522,1,276.5
1036540,7806700,-156.8402970933328,1,206.7
989150,7806540,-143.6872633144292,1,147.5
889410,7806500,-118.7314499570926,1,267.20001
940000,7806420,-144.5463421629052,1,354.29999
1045350,7806400,-150.3848477422561,1,199.5
1087790,7806360,-146.3728805649741,1,223.5
1084040,7806330,-144.6270441832635,1,124.5
1083320,7806250,-144.4482108170186,1,138.2
1066590,7806220,-122.2551366023068,1,56.099998
984400,7806210,-148.6923414692419,1,230.39999
748490,7806140,-80.25670697381693,1,257.39999
748000,7806110,-72.29178047633053,1,76
1068510,7806050,-122.4223324249263,1,52.5
1066930,7806040,-123.4920360481231,1,68.5
1039060,7806000,-162.5514559409378,1,186.10001
786260,7805950,-96.23548306146121,1,160.2
1086300,7805870,-145.2435995788559,1,120
1022090,7805850,-153.3324209829397,1,280.10001
1045080,7805850,-149.9703518751236,1,114.8
813840,7805690,-95.78292542260937,1,222.3
1058000,7805680,-139.6594016428299,1,105.1
1053760,7805670,-144.4720756923097,1,135
1053820,7805650,-144.8519653274515,1,144.3
1109750,7805530,-138.6740077243124,1,244
854030,7805500,-134.3799702502756,1,259.79999
813820,7805460,-95.24946431105641,1,212.39999
1051880,7805460,-145.9815432482735,1,169.3
1112590,7805460,-141.4949779431715,1,213.5
1109880,7805450,-139.0038449557234,1,249.89999
776940,7805420,-86.03498848812769,1,138.7
852250,7805300,-138.1522069699344,1,310.39999
854900,7805260,-134.5958505178318,1,308.39999
1109440,7805190,-138.4751460160692,1,196.8
1053110,7805140,-145.2632845568364,1,182.5
1059700,7805140,-134.0168530494075,1,99.199997
1053970,7805110,-145.411790373938,1,169.60001
1087740,7805040,-146.4194136797808,1,162.7
856030,7804900,-133.4817844958262,1,351.20001
885830,7804830,-113.0916213602437,1,74.400002
785790,7804730,-97.16344779482679,1,179.60001
940690,7804640,-146.0559949876232,1,278.89999
965650,7804610,-154.0801567798848,1,231.89999
1024630,7804520,-158.7699422073493,1,260
1051760,7804520,-147.6718901978523,1,195.7
1033610,7804490,-166.214526834843,1,197.39999
826440,7804440,-130.9338559982553,1,405.89999
1058920,7804430,-134.7548666080258,1,47.200001
850480,7804420,-139.0182871766312,1,314.89999
814850,7804370,-102.5192247936141,1,301.5
826320,7804270,-130.1154638877637,1,359.10001
1047090,7804260,-154.9668889360402,1,183.5
940100,7804190,-149.4202433263737,1,355.79999
1069870,7804150,-129.0810461057396,1,80
850240,7804130,-139.2478007674747,1,320.5
1058110,7804130,-141.2717847045029,1,161
1086330,7804110,-147.1107580415982,1,111
1056520,7804100,-145.3774373097378,1,170.7
1083590,7804090,-146.2249442128819,1,80
798730,7804040,-83.29482025648807,1,67.699997
950020,7803760,-152.7442675985351,1,240.66257
1077820,7803760,-139.9585194082702,1,68.800003
735870,7803730,-64.87105026223222,1,172.5
1105740,7803730,-144.2176313566712,1,241.10001
1033950,7803680,-167.2690152136525,1,199.8
